mon1,mon2,polym,polymer_class,chi_mean,chi_std,Tg_mean,Tg_std,LogP,SA_Score
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,*C1CCC(CC2CCC(N3C(=O)OC4CC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6C(C5)OC(=O)N6*)CCC43)CC2)CC1,polyoxazolidone,1.089,0.247,98.524,16.498,9.114,5.647236376715841
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,*C1CCC(CC2CCC(N3C(=O)OC4CCC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6C(C5)OC(=O)N6*)CC43)CC2)CC1,polyoxazolidone,1.061,0.396,95.835,20.75,9.114,5.640774483224717
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,*C1CCC(CC2CCC(N3C(=O)OC4CC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6OC(=O)N(*)C6C5)CCC43)CC2)CC1,polyoxazolidone,0.354,0.255,110.94,18.616,9.114,5.640774483224717
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,*C1CCC(CC2CCC(N3C(=O)OC4CCC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6OC(=O)N(*)C6C5)CC43)CC2)CC1,polyoxazolidone,0.907,0.441,117.997,18.022,9.114,5.634312589733593
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1cccc(N=C=O)c1,*c1cccc(N2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CCC32)c1,polyoxazolidone,0.412,0.185,144.563,22.184,6.016,5.542610342348322
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1cccc(N=C=O)c1,*c1cccc(N2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CC32)c1,polyoxazolidone,0.36,0.169,148.116,21.164,6.016,5.534903496900192
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1cccc(N=C=O)c1,*c1cccc(N2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CCC32)c1,polyoxazolidone,0.143,0.156,153.07,20.159,6.016,5.534903496900192
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1cccc(N=C=O)c1,*c1cccc(N2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CC32)c1,polyoxazolidone,0.206,0.196,166.114,20.593,6.016,5.527196651452062
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCC1CCCC(CN=C=O)C1,*CC1CCCC(CN2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CCC32)C1,polyoxazolidone,1.14,0.385,89.366,18.861,7.411,5.755092437653681
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCC1CCCC(CN=C=O)C1,*CC1CCCC(CN2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CC32)C1,polyoxazolidone,1.206,0.362,85.433,22.904,7.411,5.751412972770737
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCC1CCCC(CN=C=O)C1,*CC1CCCC(CN2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CCC32)C1,polyoxazolidone,0.971,0.342,100.25,19.631,7.411,5.747787688489802
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCC1CCCC(CN=C=O)C1,*CC1CCCC(CN2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CC32)C1,polyoxazolidone,1.173,0.314,107.049,19.175,7.411,5.744108223606858
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(N=C=O)cc1,*c1ccc(N2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CCC32)cc1,polyoxazolidone,0.758,0.287,144.481,11.934,6.016,5.537950921035689
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(N=C=O)cc1,*c1ccc(N2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CC32)cc1,polyoxazolidone,0.379,0.292,152.3,12.767,6.016,5.530244075587559
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(N=C=O)cc1,*c1ccc(N2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CCC32)cc1,polyoxazolidone,0.699,0.277,158.292,15.227,6.016,5.530244075587559
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(N=C=O)cc1,*c1ccc(N2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CC32)cc1,polyoxazolidone,0.535,0.323,169.917,15.124,6.016,5.522537230139429
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*CC1(C)CC(N2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CCC32)CC(C)(C)C1,polyoxazolidone,-0.048,0.143,113.343,16.703,8.189,5.923239211651247
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*C1CC(C)(C)CC(C)(CN2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CCC32)C1,polyoxazolidone,0.206,0.107,108.663,19.041,8.191,5.973950163411351
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*CC1(C)CC(N2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CC32)CC(C)(C)C1,polyoxazolidone,-0.104,0.139,111.329,18.551,8.189,5.916120176449161
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*C1CC(C)(C)CC(C)(CN2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5C(C4)OC(=O)N5*)CC32)C1,polyoxazolidone,0.446,0.102,104.193,21.143,8.191,5.970364244245771
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*CC1(C)CC(N2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CCC32)CC(C)(C)C1,polyoxazolidone,-0.204,0.138,125.2,18.8,8.189,5.916120176449161
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*C1CC(C)(C)CC(C)(CN2C(=O)OC3CC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CCC32)C1,polyoxazolidone,0.399,0.147,119.641,19.005,8.191,5.966831128209265
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*CC1(C)CC(N2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CC32)CC(C)(C)C1,polyoxazolidone,-0.2,0.185,134.812,17.225,8.189,5.909001141247074
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,*C1CC(C)(C)CC(C)(CN2C(=O)OC3CCC(CC[Si](C)(C)O[Si](C)(C)CCC4CCC5OC(=O)N(*)C5C4)CC32)C1,polyoxazolidone,0.922,0.182,125.579,20.462,8.191,5.963245209043684
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(-c2ccc(N=C=O)c(Cl)c2)cc1Cl,*c1ccc(-c2ccc(N3C(=O)OC4CC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6C(C5)OC(=O)N6*)CCC43)c(Cl)c2)cc1Cl,polyoxazolidone,0.323,0.233,204.93,16.99,8.99,5.493594500703869
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(-c2ccc(N=C=O)c(Cl)c2)cc1Cl,*c1ccc(-c2ccc(N3C(=O)OC4CCC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6C(C5)OC(=O)N6*)CC43)c(Cl)c2)cc1Cl,polyoxazolidone,0.078,0.233,214.192,17.815,8.99,5.487181934643974
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(-c2ccc(N=C=O)c(Cl)c2)cc1Cl,*c1ccc(-c2ccc(N3C(=O)OC4CC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6OC(=O)N(*)C6C5)CCC43)c(Cl)c2)cc1Cl,polyoxazolidone,0.402,0.255,217.719,16.264,8.99,5.487181934643974
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(-c2ccc(N=C=O)c(Cl)c2)cc1Cl,*c1ccc(-c2ccc(N3C(=O)OC4CCC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6OC(=O)N(*)C6C5)CC43)c(Cl)c2)cc1Cl,polyoxazolidone,-0.128,0.263,234.01,16.333,8.99,5.480769368584081
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*c1ccc(C(c2ccc(N3C(=O)OC4CC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6C(C5)OC(=O)N6*)CCC43)cc2)(C(F)(F)F)C(F)(F)F)cc1,polyoxazolidone,0.883,0.278,157.782,13.705,9.427,5.721647271667899
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*c1ccc(C(c2ccc(N3C(=O)OC4CCC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6C(C5)OC(=O)N6*)CC43)cc2)(C(F)(F)F)C(F)(F)F)cc1,polyoxazolidone,0.633,0.211,164.414,13.922,9.427,5.715971284141912
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*c1ccc(C(c2ccc(N3C(=O)OC4CC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6OC(=O)N(*)C6C5)CCC43)cc2)(C(F)(F)F)C(F)(F)F)cc1,polyoxazolidone,0.656,0.279,169.329,15.268,9.427,5.715971284141912
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*c1ccc(C(c2ccc(N3C(=O)OC4CCC(CC[Si](C)(C)O[Si](C)(C)CCC5CCC6OC(=O)N(*)C6C5)CC43)cc2)(C(F)(F)F)C(F)(F)F)cc1,polyoxazolidone,0.236,0.232,185.452,14.37,9.427,5.710295296615923
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*N1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4CCCCC(C)C(*)(C)C)CCC21,polyoxazolidone,0.86,0.233,85.406,12.997,8.191,5.642062182268428
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*CCCCC(C)C(C)(C)N1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CCC21,polyoxazolidone,0.477,0.17,73.606,15.117,8.189,5.873938302669766
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*N1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(CCCCC(C)C(*)(C)C)C4C3)CCC21,polyoxazolidone,0.578,0.188,88.485,14.017,8.191,5.638382717385484
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*CCCCC(C)C(C)(C)N1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CC21,polyoxazolidone,0.472,0.185,61.733,18.545,8.189,5.866633553505886
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*N1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4CCCCC(C)C(*)(C)C)CC21,polyoxazolidone,0.559,0.241,95.601,12.612,8.191,5.634757433104549
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*CCCCC(C)C(C)(C)N1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CCC21,polyoxazolidone,0.83,0.188,86.491,15.494,8.189,5.866633553505886
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*N1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(CCCCC(C)C(*)(C)C)C4C3)CC21,polyoxazolidone,0.757,0.228,106.971,12.804,8.191,5.631077968221605
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,CC(CCCCN=C=O)C(C)(C)N=C=O,*CCCCC(C)C(C)(C)N1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CC21,polyoxazolidone,0.841,0.22,83.208,17.355,8.189,5.859328804342007
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCN=C=S,*CCN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CCC21,polyoxazolidone,0.631,0.33,59.853,13.342,5.934,5.867677090437934
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCN=C=S,*CCN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CC21,polyoxazolidone,0.456,0.322,56.356,16.993,5.934,5.863314838257125
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCN=C=S,*CCN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CCC21,polyoxazolidone,0.351,0.317,72.357,14.5,5.934,5.859016820810654
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCN=C=S,*CCN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CC21,polyoxazolidone,0.462,0.297,80.382,14.836,5.934,5.8546545686298455
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCN=C=O,*CN1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CCC21,polyoxazolidone,0.143,0.131,99.515,14.047,5.144,5.577626332770089
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCN=C=O,*CN1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CC21,polyoxazolidone,0.036,0.148,96.402,18.469,5.144,5.573124859775
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCN=C=O,*CN1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CCC21,polyoxazolidone,-0.001,0.181,109.233,16.607,5.144,5.56868967155896
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCN=C=O,*CN1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CC21,polyoxazolidone,0.238,0.189,114.557,17.031,5.144,5.56418819856387
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCCN=C=S,*CCCN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CCC21,polyoxazolidone,-0.446,0.237,54.842,15.907,6.324,5.838497011021504
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCCN=C=S,*CCCN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CC21,polyoxazolidone,0.156,0.303,53.481,16.322,6.324,5.834265626406119
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCCN=C=S,*CCCN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CCC21,polyoxazolidone,0.375,0.318,68.162,16.604,6.324,5.8300965494830415
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCCCN=C=S,*CCCN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CC21,polyoxazolidone,1.122,0.296,78.088,14.276,6.324,5.825865164867658
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCN=C=S,*CN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CCC21,polyoxazolidone,0.246,0.298,79.371,15.567,5.473,5.833870031624427
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCN=C=S,*CN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CC21,polyoxazolidone,0.565,0.299,77.086,17.505,5.473,5.829368558629336
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCN=C=S,*CN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CCC21,polyoxazolidone,0.317,0.298,92.597,15.229,5.473,5.824933370413296
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCN=C=S,*CN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CC21,polyoxazolidone,0.924,0.258,99.981,15.897,5.473,5.820431897418207
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCCCCN=C=O,*CCCCN1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CCC21,polyoxazolidone,0.411,0.177,91.899,12.965,6.385,5.547067718470655
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCCCCN=C=O,*CCCCN1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CC21,polyoxazolidone,0.405,0.134,90.998,13.931,6.385,5.542959578067368
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCCCCN=C=O,*CCCCN1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CCC21,polyoxazolidone,0.19,0.184,102.166,13.169,6.385,5.5389119305692365
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NCCCCN=C=O,*CCCCN1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CC21,polyoxazolidone,0.801,0.254,110.346,12.951,6.385,5.53480379016595
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*C(=C=C)CN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CCC21,polyoxazolidone,0.928,0.209,82.758,10.336,6.185,5.99633585975256
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*CC(=C=C)N1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CCC21,polyoxazolidone,0.408,0.196,90.346,13.414,6.603,6.069472058847582
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*C(=C=C)CN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CC21,polyoxazolidone,0.819,0.279,83.161,12.396,6.185,5.992187443462966
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*CC(=C=C)N1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CC21,polyoxazolidone,0.108,0.17,98.416,12.325,6.603,6.061236312241247
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*C(=C=C)CN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CCC21,polyoxazolidone,0.318,0.166,97.258,10.823,6.185,5.988100113146224
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*CC(=C=C)N1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CCC21,polyoxazolidone,0.567,0.268,103.789,13.238,6.603,6.061236312241247
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*C(=C=C)CN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CC21,polyoxazolidone,0.24,0.2,106.424,11.667,6.185,5.983951696856632
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,C=C=C(CN=C=S)N=C=S,*CC(=C=C)N1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CC21,polyoxazolidone,-0.126,0.152,122.313,11.442,6.603,6.053000565634912
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCC#CCN=C=S,*CC#CCN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CCC21,polyoxazolidone,0.744,0.349,79.022,18.409,5.938,5.953824701293657
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCC#CCN=C=S,*CC#CCN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=S)N4*)CC21,polyoxazolidone,0.718,0.286,79.079,21.513,5.938,5.949716560890371
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCC#CCN=C=S,*CC#CCN1C(=S)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CCC21,polyoxazolidone,0.945,0.341,91.846,18.937,5.938,5.945668913392238
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,S=C=NCC#CCN=C=S,*CC#CCN1C(=S)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=S)N(*)C4C3)CC21,polyoxazolidone,0.88,0.212,100.076,19.218,5.938,5.941560772988952
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC(=O)N=C=O,*C(=O)N1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CCC21,polyoxazolidone,0.395,0.112,112.875,12.426,5.306,5.570386829732145
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC(=O)N=C=O,*C(=O)N1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4C(C3)OC(=O)N4*)CC21,polyoxazolidone,0.51,0.2,116.325,10.666,5.306,5.561636348962914
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC(=O)N=C=O,*C(=O)N1C(=O)OC2CC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CCC21,polyoxazolidone,0.426,0.167,120.909,12.024,5.306,5.561636348962914
C[Si](C)(CCC1CCC2OC2C1)O[Si](C)(C)CCC1CCC2OC2C1,O=C=NC(=O)N=C=O,*C(=O)N1C(=O)OC2CCC(CC[Si](C)(C)O[Si](C)(C)CCC3CCC4OC(=O)N(*)C4C3)CC21,polyoxazolidone,0.661,0.257,133.963,13.086,5.306,5.552885868193683
